annotation_id,annotation_species,annotation_name,image_id,image_contributor,image_filename,image_time,image_lat,image_lon
9397,giraffe_masai,____,522,NNP GZC Car '13WHITE'<COMMA> Person 'B',644c461d-4399-1b1c-8a4e-e4283a3884ba.jpg,1425230145,-1.403533,36.882049
9398,giraffe_masai,____,497,NNP GZC Car '13WHITE'<COMMA> Person 'B',b2063a69-39cc-3ef4-0fff-817fc3353241.jpg,1425229332,-1.393504,36.853986
9399,giraffe_masai,____,616,NNP GZC Car '13WHITE'<COMMA> Person 'B',6bfd7f81-4375-5fa4-8f1e-b70fae252c4c.jpg,1425232430,-1.416961,36.926508
9400,giraffe_masai,____,441,NNP GZC Car '13WHITE'<COMMA> Person 'A',6f42d627-3f6b-ab3f-b6ed-0aeb0d7cf020.jpg,1425231110,-1.41068,36.903664
9401,giraffe_masai,NNP_GIRM_0105,448,NNP GZC Car '13WHITE'<COMMA> Person 'A',940e1f3c-1e7b-a033-6988-e44d511b5f15.jpg,1425231228,-1.410681,36.904242
9402,giraffe_masai,NNP_GIRM_0143,941,NNP GZC Car '15WHITE'<COMMA> Person 'B',52f4d0f1-6132-baa5-9838-06812002e943.jpg,1425233481,-1.374267,36.800294
9403,giraffe_masai,____,941,NNP GZC Car '15WHITE'<COMMA> Person 'B',52f4d0f1-6132-baa5-9838-06812002e943.jpg,1425233481,-1.374267,36.800294
9404,giraffe_masai,____,895,NNP GZC Car '15WHITE'<COMMA> Person 'A',c7a354db-b1c1-6a2c-5e2e-6048e069f942.jpg,1425233415,-1.374267,36.800294
9405,giraffe_masai,____,895,NNP GZC Car '15WHITE'<COMMA> Person 'A',c7a354db-b1c1-6a2c-5e2e-6048e069f942.jpg,1425233415,-1.374267,36.800294
9406,giraffe_masai,____,1094,NNP GZC Car '15WHITE'<COMMA> Person 'D',e02b3642-6abc-c7c0-dc1e-4b0b19da2d7f.jpg,1425234748,-1.367294,36.781482
9407,giraffe_masai,____,978,NNP GZC Car '15WHITE'<COMMA> Person 'C',1a7c2cd7-1815-397c-83d2-18b57d2d6c04.jpg,1425233318,-1.374267,36.800294
9408,giraffe_masai,____,979,NNP GZC Car '15WHITE'<COMMA> Person 'C',013d9f09-f3b0-faf2-a61d-92e126e48710.jpg,1425233326,-1.374267,36.800294
9409,giraffe_masai,____,886,NNP GZC Car '15WHITE'<COMMA> Person 'A',4bec9506-912e-0d94-8889-41e26b20f95a.jpg,1425233346,-1.374267,36.800294
9410,giraffe_masai,____,976,NNP GZC Car '15WHITE'<COMMA> Person 'C',bf3e884c-8d1a-9bfb-4ab3-5677923aeebc.jpg,1425233295,-1.374267,36.800294
9411,giraffe_masai,____,872,NNP GZC Car '15WHITE'<COMMA> Person 'A',df79c0f1-f8fc-3abc-e89e-3310165a1077.jpg,1425233287,-1.374273,36.800333
9412,giraffe_masai,____,1098,NNP GZC Car '15WHITE'<COMMA> Person 'D',59dedf72-f8a8-3729-5be7-93967ffe10b9.jpg,1425234765,-1.367183,36.781737
9413,giraffe_masai,NNP_GIRM_0143,890,NNP GZC Car '15WHITE'<COMMA> Person 'A',300b7d90-d876-34a5-9446-17f6df056c9d.jpg,1425233380,-1.374267,36.800294
9414,giraffe_masai,____,914,NNP GZC Car '15WHITE'<COMMA> Person 'A',fe80bee2-fb1c-66bf-65d0-54b5a8d6fecf.jpg,1425233563,-1.374267,36.800294
9415,giraffe_masai,____,1099,NNP GZC Car '15WHITE'<COMMA> Person 'D',c2dd71e3-054e-c266-5b09-64f52ff1ed58.jpg,1425234769,-1.367153,36.781816
9416,giraffe_masai,____,1106,NNP GZC Car '15WHITE'<COMMA> Person 'D',7e7d5880-beed-2ff1-e297-d74e5e9610fb.jpg,1425234827,-1.367053,36.782144
9417,giraffe_masai,____,1106,NNP GZC Car '15WHITE'<COMMA> Person 'D',7e7d5880-beed-2ff1-e297-d74e5e9610fb.jpg,1425234827,-1.367053,36.782144
9418,giraffe_masai,____,927,NNP GZC Car '15WHITE'<COMMA> Person 'A',aeaaf99d-8697-8b78-5ec4-1bd18fa661e9.jpg,1425234809,-1.367125,36.781904
9419,giraffe_masai,____,927,NNP GZC Car '15WHITE'<COMMA> Person 'A',aeaaf99d-8697-8b78-5ec4-1bd18fa661e9.jpg,1425234809,-1.367125,36.781904
9420,giraffe_masai,NNP_GIRM_0143,1065,NNP GZC Car '15WHITE'<COMMA> Person 'D',bbf60cd8-23ae-ac7e-b4b0-793a2ea53ba4.jpg,1425233453,-1.374267,36.800294
9421,giraffe_masai,NNP_GIRM_0143,900,NNP GZC Car '15WHITE'<COMMA> Person 'A',a68178f4-fbea-cb7c-41b0-64801e3a3044.jpg,1425233441,-1.374267,36.800294
9422,giraffe_masai,____,900,NNP GZC Car '15WHITE'<COMMA> Person 'A',a68178f4-fbea-cb7c-41b0-64801e3a3044.jpg,1425233441,-1.374267,36.800294
9423,giraffe_masai,NNP_GIRM_0143,898,NNP GZC Car '15WHITE'<COMMA> Person 'A',eabc0fcf-68e1-8372-4296-a961b589022b.jpg,1425233423,-1.374267,36.800294
9424,giraffe_masai,____,1104,NNP GZC Car '15WHITE'<COMMA> Person 'D',0d18bafb-2be1-0581-8195-6436ec15edae.jpg,1425234814,-1.367121,36.781989
9425,giraffe_masai,____,1104,NNP GZC Car '15WHITE'<COMMA> Person 'D',0d18bafb-2be1-0581-8195-6436ec15edae.jpg,1425234814,-1.367121,36.781989
9426,giraffe_masai,____,1096,NNP GZC Car '15WHITE'<COMMA> Person 'D',ea6a4c39-a128-1d82-5a90-d18242d1033e.jpg,1425234757,-1.367241,36.781614
9427,giraffe_masai,____,1096,NNP GZC Car '15WHITE'<COMMA> Person 'D',ea6a4c39-a128-1d82-5a90-d18242d1033e.jpg,1425234757,-1.367241,36.781614
9428,giraffe_masai,____,883,NNP GZC Car '15WHITE'<COMMA> Person 'A',99cb86a9-2e5a-4cfd-9d2f-806d5c5c571a.jpg,1425233328,-1.374267,36.800294
9429,giraffe_masai,NNP_GIRM_0151,837,NNP GZC Car '15WHITE'<COMMA> Person 'A',157356d8-a012-5980-ce5f-40e5f1737fc8.jpg,1425231057,-1.347867,36.811887
9430,giraffe_masai,NNP_GIRM_0151,1017,NNP GZC Car '15WHITE'<COMMA> Person 'D',428fa297-c6dd-c904-865b-4066373d6b17.jpg,1425231151,-1.347879,36.811986
9431,giraffe_masai,____,1102,NNP GZC Car '15WHITE'<COMMA> Person 'D',794d4d7c-5294-3efa-ce35-45898efd771d.jpg,1425234777,-1.367125,36.781904
9432,giraffe_masai,____,896,NNP GZC Car '15WHITE'<COMMA> Person 'A',50ea9aeb-f6c0-7187-b0e5-13dd1dcc3844.jpg,1425233418,-1.374267,36.800294
9433,giraffe_masai,____,896,NNP GZC Car '15WHITE'<COMMA> Person 'A',50ea9aeb-f6c0-7187-b0e5-13dd1dcc3844.jpg,1425233418,-1.374267,36.800294
9434,giraffe_masai,____,1103,NNP GZC Car '15WHITE'<COMMA> Person 'D',c6173217-c9b7-6a56-5625-9ae40068ce63.jpg,1425234792,-1.367125,36.781904
9435,giraffe_masai,NNP_GIRM_0151,1013,NNP GZC Car '15WHITE'<COMMA> Person 'D',5552111c-1f66-79d8-7297-3197ad0fd12e.jpg,1425231087,-1.347879,36.811986
9436,giraffe_masai,____,1101,NNP GZC Car '15WHITE'<COMMA> Person 'D',3acfddba-c604-07bc-abb4-2abe4464a36f.jpg,1425234775,-1.367125,36.781904
9437,giraffe_masai,NNP_GIRM_0151,839,NNP GZC Car '15WHITE'<COMMA> Person 'A',6dab858e-f79c-6e02-1962-2939bbb0bd6b.jpg,1425231060,-1.347875,36.811943
9438,giraffe_masai,NNP_GIRM_0151,962,NNP GZC Car '15WHITE'<COMMA> Person 'C',545d7781-1634-78ae-5a3a-37fba88ec8a8.jpg,1425231133,-1.347879,36.811986
9439,giraffe_masai,NNP_GIRM_0143,1062,NNP GZC Car '15WHITE'<COMMA> Person 'D',d6db607f-2995-51f8-dad7-8116a9dc438b.jpg,1425233428,-1.374267,36.800294
9440,giraffe_masai,____,1062,NNP GZC Car '15WHITE'<COMMA> Person 'D',d6db607f-2995-51f8-dad7-8116a9dc438b.jpg,1425233428,-1.374267,36.800294
9441,giraffe_masai,NNP_GIRM_0151,1015,NNP GZC Car '15WHITE'<COMMA> Person 'D',c8727af7-c2bf-08b1-689f-ed217795d092.jpg,1425231133,-1.347879,36.811986
9442,giraffe_masai,NNP_GIRM_0143,897,NNP GZC Car '15WHITE'<COMMA> Person 'A',001901f1-755f-708e-a9ba-578b982ec5c7.jpg,1425233419,-1.374267,36.800294
9443,giraffe_masai,____,882,NNP GZC Car '15WHITE'<COMMA> Person 'A',d861639a-f93d-fb1b-0fda-545cc847407e.jpg,1425233314,-1.374267,36.800294
9444,giraffe_masai,____,880,NNP GZC Car '15WHITE'<COMMA> Person 'A',79ecd32c-c1ce-b56d-8d91-8027badffd97.jpg,1425233311,-1.374267,36.800294
9445,giraffe_masai,____,982,NNP GZC Car '15WHITE'<COMMA> Person 'C',ca06bec8-b824-7f51-df0b-d48395d4ca42.jpg,1425234807,-1.367125,36.781904
9446,giraffe_masai,____,983,NNP GZC Car '15WHITE'<COMMA> Person 'C',dae43d83-9fce-071c-c4ff-75eef1df85d9.jpg,1425234816,-1.36712,36.782009
9447,giraffe_masai,____,983,NNP GZC Car '15WHITE'<COMMA> Person 'C',dae43d83-9fce-071c-c4ff-75eef1df85d9.jpg,1425234816,-1.36712,36.782009
9448,giraffe_masai,____,1041,NNP GZC Car '15WHITE'<COMMA> Person 'D',6ad9090a-669a-7815-1255-074e9840196e.jpg,1425233289,-1.374269,36.800308
9449,giraffe_masai,____,881,NNP GZC Car '15WHITE'<COMMA> Person 'A',5d8ab7f7-806f-adef-c1d8-f13b718f02da.jpg,1425233313,-1.374267,36.800294
9450,giraffe_masai,NNP_GIRM_0143,901,NNP GZC Car '15WHITE'<COMMA> Person 'A',5dab449d-2680-965e-41ce-35e69532cf1a.jpg,1425233447,-1.374267,36.800294
9451,giraffe_masai,NNP_GIRM_0144,923,NNP GZC Car '15WHITE'<COMMA> Person 'A',7e167804-3a6d-a422-c1d7-3e0dd81b4c3d.jpg,1425234170,-1.377689,36.784815
9452,giraffe_masai,____,1097,NNP GZC Car '15WHITE'<COMMA> Person 'D',1fff5e1b-c528-80b0-646d-ac0db1eb99f1.jpg,1425234759,-1.367232,36.781637
9453,giraffe_masai,____,1097,NNP GZC Car '15WHITE'<COMMA> Person 'D',1fff5e1b-c528-80b0-646d-ac0db1eb99f1.jpg,1425234759,-1.367232,36.781637
9454,giraffe_masai,____,899,NNP GZC Car '15WHITE'<COMMA> Person 'A',ee4e4c82-629f-8cef-d4d9-9af51f51b5d7.jpg,1425233437,-1.374267,36.800294
9455,giraffe_masai,NNP_GIRM_0143,899,NNP GZC Car '15WHITE'<COMMA> Person 'A',ee4e4c82-629f-8cef-d4d9-9af51f51b5d7.jpg,1425233437,-1.374267,36.800294
9456,giraffe_masai,____,1095,NNP GZC Car '15WHITE'<COMMA> Person 'D',150dfd42-26b5-bf9b-e301-35655fe671fe.jpg,1425234752,-1.367257,36.781562
9457,giraffe_masai,NNP_GIRM_0151,963,NNP GZC Car '15WHITE'<COMMA> Person 'C',4105ce6f-67a4-69aa-6f50-745ee214dc10.jpg,1425231143,-1.347879,36.811986
9458,giraffe_masai,____,894,NNP GZC Car '15WHITE'<COMMA> Person 'A',ac80f256-bb84-b2cc-705e-fbb99a96eed5.jpg,1425233411,-1.374267,36.800294
9459,giraffe_masai,NNP_GIRM_0110,2104,NNP GZC Car '1PURPLE'<COMMA> Person 'D',876b64b4-f9f5-cba3-380d-050ac12d5e70.jpg,1425215087,-1.348632,36.821704
9460,giraffe_masai,____,2112,NNP GZC Car '1PURPLE'<COMMA> Person 'D',d2cc3b63-b0d3-3f3d-0d65-9f7b7af7a326.jpg,1425215105,-1.348607,36.821659
9461,giraffe_masai,____,981,NNP GZC Car '15WHITE'<COMMA> Person 'C',753b9b8a-1358-d563-e080-c8fec0dd2857.jpg,1425234800,-1.367125,36.781904
9462,giraffe_masai,NNP_GIRM_0143,942,NNP GZC Car '15WHITE'<COMMA> Person 'B',a63ba1d5-4433-d932-4aa5-0f65e30af716.jpg,1425233486,-1.374267,36.800294
9463,giraffe_masai,____,942,NNP GZC Car '15WHITE'<COMMA> Person 'B',a63ba1d5-4433-d932-4aa5-0f65e30af716.jpg,1425233486,-1.374267,36.800294
9464,giraffe_masai,NNP_GIRM_0143,945,NNP GZC Car '15WHITE'<COMMA> Person 'B',54fd0df4-5ce5-7a8c-dfb0-c331666a46fa.jpg,1425233517,-1.374267,36.800294
9465,giraffe_masai,____,892,NNP GZC Car '15WHITE'<COMMA> Person 'A',dd7d296b-debb-bb55-8caa-7e4a050bdfeb.jpg,1425233396,-1.374267,36.800294
9466,giraffe_masai,____,887,NNP GZC Car '15WHITE'<COMMA> Person 'A',005a6319-96f2-7320-8d0c-c66625402d97.jpg,1425233348,-1.374267,36.800294
9467,giraffe_masai,NNP_GIRM_0143,912,NNP GZC Car '15WHITE'<COMMA> Person 'A',15130531-6341-cc3c-d970-517e2e3e8cc7.jpg,1425233537,-1.374267,36.800294
9468,giraffe_masai,____,2162,NNP GZC Car '1PURPLE'<COMMA> Person 'D',117db173-6b2e-879f-737c-09325b3661d2.jpg,1425217029,-1.349023,36.823185
9469,giraffe_masai,NNP_GIRM_0111,2162,NNP GZC Car '1PURPLE'<COMMA> Person 'D',117db173-6b2e-879f-737c-09325b3661d2.jpg,1425217029,-1.349023,36.823185
9470,giraffe_masai,____,891,NNP GZC Car '15WHITE'<COMMA> Person 'A',287fbb2e-269a-1974-e78e-5e4c553ec4f7.jpg,1425233390,-1.374267,36.800294
9471,giraffe_masai,____,1500,NNP GZC Car '1PURPLE'<COMMA> Person 'A',0b649de0-2771-b88f-213d-103b57d9825a.jpg,1425217036,-1.349059,36.823183
9472,giraffe_masai,____,1500,NNP GZC Car '1PURPLE'<COMMA> Person 'A',0b649de0-2771-b88f-213d-103b57d9825a.jpg,1425217036,-1.349059,36.823183
9473,giraffe_masai,____,926,NNP GZC Car '15WHITE'<COMMA> Person 'A',45fd4e2f-eadd-21db-e292-dc915bc21fdf.jpg,1425234806,-1.367125,36.781904
9474,giraffe_masai,____,2063,NNP GZC Car '1PURPLE'<COMMA> Person 'C',4da91f14-f125-7776-3994-2fc8cef57dd7.jpg,1425212956,-1.340947,36.792687
9475,giraffe_masai,NNP_GIRM_0151,836,NNP GZC Car '15WHITE'<COMMA> Person 'A',43b9e8c3-fb46-55ac-9a57-04f57c24291a.jpg,1425231055,-1.347865,36.811839
9476,giraffe_masai,NNP_GIRM_0143,1063,NNP GZC Car '15WHITE'<COMMA> Person 'D',568848d9-1215-7f8b-467d-169d5e05a326.jpg,1425233435,-1.374267,36.800294
9477,giraffe_masai,____,1063,NNP GZC Car '15WHITE'<COMMA> Person 'D',568848d9-1215-7f8b-467d-169d5e05a326.jpg,1425233435,-1.374267,36.800294
9478,giraffe_masai,NNP_GIRM_0143,913,NNP GZC Car '15WHITE'<COMMA> Person 'A',53084a57-44d9-292b-6c52-3d0f1968af55.jpg,1425233542,-1.374267,36.800294
9479,giraffe_masai,____,913,NNP GZC Car '15WHITE'<COMMA> Person 'A',53084a57-44d9-292b-6c52-3d0f1968af55.jpg,1425233542,-1.374267,36.800294
9480,giraffe_masai,NNP_GIRM_0111,1734,NNP GZC Car '1PURPLE'<COMMA> Person 'B',f86107a6-0a99-8667-8271-8df71c5b3d53.jpg,1425215223,-1.348618,36.82156
9481,giraffe_masai,NNP_GIRM_0151,840,NNP GZC Car '15WHITE'<COMMA> Person 'A',bab90b5c-7444-aeb6-747e-ce6dda211684.jpg,1425231073,-1.347879,36.811986
9482,giraffe_masai,NNP_GIRM_0110,2103,NNP GZC Car '1PURPLE'<COMMA> Person 'D',bdcf1ea0-6abe-2978-7569-22783dbc7a3c.jpg,1425215014,-1.348607,36.821757
9483,giraffe_masai,NNP_GIRM_0143,903,NNP GZC Car '15WHITE'<COMMA> Person 'A',a7c507e2-e78b-a4cf-e97e-7b1439b934d4.jpg,1425233469,-1.374267,36.800294
9484,giraffe_masai,____,1052,NNP GZC Car '15WHITE'<COMMA> Person 'D',bc5b5535-02c3-8da2-037c-f6761b6672f7.jpg,1425233338,-1.374267,36.800294
9485,giraffe_masai,NNP_GIRM_0109,1733,NNP GZC Car '1PURPLE'<COMMA> Person 'B',8ef402fd-6297-490f-92dc-109d12e18725.jpg,1425215110,-1.348638,36.821568
9486,giraffe_masai,____,893,NNP GZC Car '15WHITE'<COMMA> Person 'A',459e2d8e-d4e3-b271-4c41-e2a00061822e.jpg,1425233399,-1.374267,36.800294
9487,giraffe_masai,____,2160,NNP GZC Car '1PURPLE'<COMMA> Person 'D',77b7734d-2cfc-84c0-bc16-a28472634ac6.jpg,1425217025,-1.349067,36.823204
9488,giraffe_masai,____,2160,NNP GZC Car '1PURPLE'<COMMA> Person 'D',77b7734d-2cfc-84c0-bc16-a28472634ac6.jpg,1425217025,-1.349067,36.823204
9489,giraffe_masai,____,928,NNP GZC Car '15WHITE'<COMMA> Person 'A',6d33dd0a-4117-2a2b-3561-be94d2c2b07a.jpg,1425234828,-1.367046,36.782155
9490,giraffe_masai,____,928,NNP GZC Car '15WHITE'<COMMA> Person 'A',6d33dd0a-4117-2a2b-3561-be94d2c2b07a.jpg,1425234828,-1.367046,36.782155
9491,giraffe_masai,____,1100,NNP GZC Car '15WHITE'<COMMA> Person 'D',8e6eb092-1963-a163-aa06-ebc9e543cf2d.jpg,1425234772,-1.367134,36.781869
9492,giraffe_masai,NNP_GIRM_0151,1012,NNP GZC Car '15WHITE'<COMMA> Person 'D',7432fcbc-36e5-3cda-8952-f12d7854e33d.jpg,1425231081,-1.347879,36.811986
9493,giraffe_masai,____,1053,NNP GZC Car '15WHITE'<COMMA> Person 'D',d73869c8-2850-2165-b1b3-39141840b8d3.jpg,1425233347,-1.374267,36.800294
9494,giraffe_masai,NNP_GIRM_0143,946,NNP GZC Car '15WHITE'<COMMA> Person 'B',a2ea8086-8fe5-cfe1-d03c-2da5cb916714.jpg,1425233520,-1.374267,36.800294
9495,giraffe_masai,____,946,NNP GZC Car '15WHITE'<COMMA> Person 'B',a2ea8086-8fe5-cfe1-d03c-2da5cb916714.jpg,1425233520,-1.374267,36.800294
9496,giraffe_masai,NNP_GIRM_0114,2105,NNP GZC Car '1PURPLE'<COMMA> Person 'D',01e0d737-56f0-d21e-f7a1-4717a60a1f87.jpg,1425215091,-1.348607,36.821659
9497,giraffe_masai,____,925,NNP GZC Car '15WHITE'<COMMA> Person 'A',e3fae6a9-e4bf-be54-52c3-feb1d31682db.jpg,1425234777,-1.367125,36.781904
9498,giraffe_masai,____,929,NNP GZC Car '15WHITE'<COMMA> Person 'A',33082cd9-05ea-5e97-8c3c-30bf839ba2dd.jpg,1425234831,-1.36703,36.782177
9499,giraffe_masai,____,929,NNP GZC Car '15WHITE'<COMMA> Person 'A',33082cd9-05ea-5e97-8c3c-30bf839ba2dd.jpg,1425234831,-1.36703,36.782177
9500,giraffe_masai,____,1483,NNP GZC Car '1PURPLE'<COMMA> Person 'A',086284af-66d9-f0f9-86b2-78fa6223f119.jpg,1425214984,-1.348628,36.821913
9501,giraffe_masai,NNP_GIRM_0115,922,NNP GZC Car '15WHITE'<COMMA> Person 'A',54e7a81a-a831-f269-37bc-dc6138f48b22.jpg,1425234121,-1.377424,36.784954
9502,giraffe_masai,NNP_GIRM_0109,2167,NNP GZC Car '1PURPLE'<COMMA> Person 'D',e76122f2-8094-810f-c778-0df6ff5a2c07.jpg,1425217059,-1.349059,36.823183
9503,giraffe_masai,____,2167,NNP GZC Car '1PURPLE'<COMMA> Person 'D',e76122f2-8094-810f-c778-0df6ff5a2c07.jpg,1425217059,-1.349059,36.823183
9504,giraffe_masai,NNP_GIRM_0151,1014,NNP GZC Car '15WHITE'<COMMA> Person 'D',a354d6cb-168c-8b4d-2c0d-6d22054f2f57.jpg,1425231123,-1.347879,36.811986
9505,giraffe_masai,____,884,NNP GZC Car '15WHITE'<COMMA> Person 'A',728410ac-d003-aca3-5929-0d66d0195ec7.jpg,1425233329,-1.374267,36.800294
9506,giraffe_masai,NNP_GIRM_0111,2164,NNP GZC Car '1PURPLE'<COMMA> Person 'D',24bb055b-a4d6-2ed7-8591-90e8fbcd865e.jpg,1425217032,-1.349029,36.82318
9507,giraffe_masai,____,2164,NNP GZC Car '1PURPLE'<COMMA> Person 'D',24bb055b-a4d6-2ed7-8591-90e8fbcd865e.jpg,1425217032,-1.349029,36.82318
9508,giraffe_masai,____,1057,NNP GZC Car '15WHITE'<COMMA> Person 'D',89fb4f77-faff-ee34-ed20-ae8df89e0ae8.jpg,1425233368,-1.374267,36.800294
9509,giraffe_masai,____,1056,NNP GZC Car '15WHITE'<COMMA> Person 'D',b72ad434-524a-89fa-87c6-6490e59aaf77.jpg,1425233359,-1.374267,36.800294
9510,giraffe_masai,____,1047,NNP GZC Car '15WHITE'<COMMA> Person 'D',c9ad6f2f-4cca-9715-7d6d-c75fb54cb660.jpg,1425233315,-1.374267,36.800294
9511,giraffe_masai,NNP_GIRM_0112,2107,NNP GZC Car '1PURPLE'<COMMA> Person 'D',169a6e9a-cc94-ca98-07c5-215c8f069cf2.jpg,1425215096,-1.348607,36.821659
9512,giraffe_masai,NNP_GIRM_0109,2107,NNP GZC Car '1PURPLE'<COMMA> Person 'D',169a6e9a-cc94-ca98-07c5-215c8f069cf2.jpg,1425215096,-1.348607,36.821659
9513,giraffe_masai,____,2107,NNP GZC Car '1PURPLE'<COMMA> Person 'D',169a6e9a-cc94-ca98-07c5-215c8f069cf2.jpg,1425215096,-1.348607,36.821659
9514,giraffe_masai,NNP_GIRM_0115,921,NNP GZC Car '15WHITE'<COMMA> Person 'A',ea700cb9-2dcb-89c3-2ef5-6474786178b2.jpg,1425234119,-1.377424,36.784954
9515,giraffe_masai,____,1050,NNP GZC Car '15WHITE'<COMMA> Person 'D',834054b0-1f86-999f-5cbc-85e66449ed1a.jpg,1425233333,-1.374267,36.800294
9516,giraffe_masai,____,1060,NNP GZC Car '15WHITE'<COMMA> Person 'D',2b1b58a8-b20f-6a58-ccbf-87e4758b4479.jpg,1425233418,-1.374267,36.800294
9517,giraffe_masai,____,1060,NNP GZC Car '15WHITE'<COMMA> Person 'D',2b1b58a8-b20f-6a58-ccbf-87e4758b4479.jpg,1425233418,-1.374267,36.800294
9518,giraffe_masai,NNP_GIRM_0112,2116,NNP GZC Car '1PURPLE'<COMMA> Person 'D',6544b513-49d5-4537-f48c-01e1db2f2aac.jpg,1425215145,-1.348638,36.821568
9519,giraffe_masai,NNP_GIRM_0143,948,NNP GZC Car '15WHITE'<COMMA> Person 'B',6cf51837-c1ca-a663-a494-c2cd0003c1ca.jpg,1425233525,-1.374267,36.800294
9520,giraffe_masai,NNP_GIRM_0110,1732,NNP GZC Car '1PURPLE'<COMMA> Person 'B',c6b31296-5e61-e809-8d7d-486b593e74fc.jpg,1425215067,-1.348539,36.821685
9521,giraffe_masai,____,1051,NNP GZC Car '15WHITE'<COMMA> Person 'D',a16a02fe-7430-8f1e-eb48-b5d39b96da0c.jpg,1425233334,-1.374267,36.800294
9522,giraffe_masai,NNP_GIRM_0115,1079,NNP GZC Car '15WHITE'<COMMA> Person 'D',55fd0023-d037-6c7e-d094-f51a6d46da95.jpg,1425234124,-1.377424,36.784954
9523,giraffe_masai,NNP_GIRM_0143,947,NNP GZC Car '15WHITE'<COMMA> Person 'B',e0343418-96b8-5403-8b84-f2dc5be1b9e1.jpg,1425233522,-1.374267,36.800294
9524,giraffe_masai,____,947,NNP GZC Car '15WHITE'<COMMA> Person 'B',e0343418-96b8-5403-8b84-f2dc5be1b9e1.jpg,1425233522,-1.374267,36.800294
9525,giraffe_masai,____,1042,NNP GZC Car '15WHITE'<COMMA> Person 'D',085168d8-7be9-91aa-59d7-c1cbeeac1522.jpg,1425233293,-1.374267,36.800294
9526,giraffe_masai,____,2080,NNP GZC Car '1PURPLE'<COMMA> Person 'C',07f27e6d-29cf-28c4-9f30-50af5d0877a2.jpg,1425212944,-1.340947,36.792687
9527,giraffe_masai,____,2080,NNP GZC Car '1PURPLE'<COMMA> Person 'C',07f27e6d-29cf-28c4-9f30-50af5d0877a2.jpg,1425212944,-1.340947,36.792687
9528,giraffe_masai,NNP_GIRM_0143,1061,NNP GZC Car '15WHITE'<COMMA> Person 'D',d4ab074d-d134-8e46-a7de-aadb09386ce5.jpg,1425233422,-1.374267,36.800294
9529,giraffe_masai,NNP_GIRM_0143,944,NNP GZC Car '15WHITE'<COMMA> Person 'B',beca2940-08f6-1ce1-2801-e049ba9b680c.jpg,1425233507,-1.374267,36.800294
9530,giraffe_masai,____,943,NNP GZC Car '15WHITE'<COMMA> Person 'B',8905eeda-51fd-9b1f-38e4-ceef27fbff2e.jpg,1425233500,-1.374267,36.800294
9531,giraffe_masai,____,980,NNP GZC Car '15WHITE'<COMMA> Person 'C',7857fc88-1bc9-022e-8de1-34625d8f78b4.jpg,1425233340,-1.374267,36.800294
9532,giraffe_masai,____,2117,NNP GZC Car '1PURPLE'<COMMA> Person 'D',3a31f7a6-0573-ee5c-4c93-3bfac0ee7251.jpg,1425215187,-1.348638,36.821568
9533,giraffe_masai,____,1059,NNP GZC Car '15WHITE'<COMMA> Person 'D',e2f37d3d-633e-863d-5eed-2f04fcbcac73.jpg,1425233411,-1.374267,36.800294
9534,giraffe_masai,____,2068,NNP GZC Car '1PURPLE'<COMMA> Person 'C',b0655288-3e5e-98f6-66cf-cbc303580f6b.jpg,1425212932,-1.340947,36.792687
9535,giraffe_masai,____,885,NNP GZC Car '15WHITE'<COMMA> Person 'A',e0025ce5-74d1-2208-10fd-21a8c991cda0.jpg,1425233341,-1.374267,36.800294
9536,giraffe_masai,NNP_GIRM_0151,1016,NNP GZC Car '15WHITE'<COMMA> Person 'D',a4e03625-83e9-ce76-aea0-aaff463032ea.jpg,1425231144,-1.347879,36.811986
9537,giraffe_masai,NNP_GIRM_0151,838,NNP GZC Car '15WHITE'<COMMA> Person 'A',be09ed75-01ff-59c4-d978-8b91ca96c36f.jpg,1425231058,-1.347871,36.811911
9538,giraffe_masai,NNP_GIRM_0151,841,NNP GZC Car '15WHITE'<COMMA> Person 'A',cf94c81f-7c90-135a-2bec-dd83878b2e43.jpg,1425231108,-1.347879,36.811986
9539,giraffe_masai,____,1058,NNP GZC Car '15WHITE'<COMMA> Person 'D',6498cf3d-0e7d-5d56-c2f7-50a03abf4484.jpg,1425233382,-1.374267,36.800294
9540,giraffe_masai,NNP_GIRM_0143,1064,NNP GZC Car '15WHITE'<COMMA> Person 'D',d2a3fee0-01cf-c479-4328-4f5b4e367ae5.jpg,1425233441,-1.374267,36.800294
9541,giraffe_masai,____,1105,NNP GZC Car '15WHITE'<COMMA> Person 'D',22e4425c-8aca-d62c-71f0-dcc2da1a2c29.jpg,1425234818,-1.367109,36.782035
9542,giraffe_masai,____,1105,NNP GZC Car '15WHITE'<COMMA> Person 'D',22e4425c-8aca-d62c-71f0-dcc2da1a2c29.jpg,1425234818,-1.367109,36.782035
9543,giraffe_masai,____,2111,NNP GZC Car '1PURPLE'<COMMA> Person 'D',eb6a90fa-2ac4-745b-5b62-221b60e4d479.jpg,1425215104,-1.348607,36.821659
9544,giraffe_masai,____,2121,NNP GZC Car '1PURPLE'<COMMA> Person 'D',873b1dfc-5f9f-d6eb-3e47-c31c70e8b491.jpg,1425215262,-1.348618,36.82156
9545,giraffe_masai,____,2121,NNP GZC Car '1PURPLE'<COMMA> Person 'D',873b1dfc-5f9f-d6eb-3e47-c31c70e8b491.jpg,1425215262,-1.348618,36.82156
